date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,ozone,sulphur_dioxide
2023-01-01,98.57083333333333,65.27916666666667,1693.5,52.4375,60.333333333333336,84.39583333333333
2023-01-02,116.14166666666667,75.24583333333332,2052.5416666666665,51.395833333333336,54.166666666666664,88.47500000000001
2023-01-03,100.03750000000001,62.979166666666664,1294.875,50.67083333333333,58.083333333333336,72.27916666666667
2023-01-04,85.59583333333335,53.49583333333334,525.2916666666666,35.983333333333334,92.45833333333333,56.78333333333333
2023-01-05,149.32500000000002,96.16250000000001,656.0,28.1875,123.20833333333333,53.01666666666667
2023-01-06,154.98749999999998,102.82083333333334,876.625,45.175000000000004,99.375,83.9375
2023-01-07,119.34583333333335,78.87916666666666,820.1666666666666,50.79583333333333,90.08333333333333,95.41666666666667
2023-01-08,84.56666666666666,56.4625,702.5416666666666,48.800000000000004,73.70833333333333,109.2375
2023-01-09,100.03333333333335,66.42083333333333,877.9166666666666,54.025,76.375,128.92499999999998
2023-01-10,109.83333333333333,73.38333333333334,1584.6666666666667,59.43333333333334,83.66666666666667,124.31666666666666
2023-01-11,135.65833333333333,90.55416666666667,3551.2083333333335,79.95833333333333,56.791666666666664,157.35
2023-01-12,123.41250000000001,79.67083333333333,2574.8333333333335,60.44583333333333,83.41666666666667,94.83333333333333
2023-01-13,99.41250000000001,63.987500000000004,1841.1666666666667,58.80833333333334,73.04166666666667,65.08333333333333
2023-01-14,96.32916666666667,63.3375,1822.25,55.11666666666667,65.875,60.800000000000004
2023-01-15,73.07916666666667,47.725,1130.25,54.475,61.791666666666664,67.28750000000001
2023-01-16,60.324999999999996,38.94583333333333,521.75,47.57083333333333,65.08333333333333,76.52499999999999
2023-01-17,85.02916666666667,55.34166666666667,747.7083333333334,43.61666666666667,63.958333333333336,66.98333333333333
2023-01-18,79.35833333333333,51.05416666666667,975.0833333333334,45.82916666666667,64.83333333333333,44.34583333333333
2023-01-19,105.18333333333334,69.27916666666667,1723.875,48.61666666666667,59.541666666666664,71.6375
2023-01-20,129.0,85.97916666666667,2365.4166666666665,57.225,48.125,93.65416666666665
2023-01-21,131.40416666666667,88.04583333333333,1971.7916666666667,52.787499999999994,61.375,80.7375
2023-01-22,150.05416666666667,100.29166666666667,1958.125,59.82083333333333,65.66666666666667,75.66666666666667
2023-01-23,119.80833333333334,78.8625,1553.125,54.79583333333333,78.54166666666667,64.85000000000001
2023-01-24,130.22916666666666,88.6875,1940.0833333333333,67.09166666666667,57.958333333333336,121.41250000000001
2023-01-25,145.16666666666666,100.05416666666667,948.5,59.45416666666667,66.95833333333333,138.79999999999998
2023-01-26,138.73333333333332,94.16666666666667,878.7916666666666,53.5375,68.83333333333333,128.47083333333333
2023-01-27,136.04999999999998,92.25416666666666,967.9583333333334,58.0625,61.875,148.55416666666667
2023-01-28,124.99166666666667,84.52916666666667,967.1666666666666,63.18333333333334,65.83333333333333,130.6875
2023-01-29,119.64999999999999,75.89999999999999,820.0833333333334,56.27916666666667,104.16666666666667,72.64166666666667
2023-01-30,100.11666666666667,63.39166666666667,786.5416666666666,50.4625,88.79166666666667,39.1875
2023-01-31,96.60000000000001,61.3375,891.2916666666666,63.44166666666666,93.33333333333333,54.93333333333334
2023-02-01,97.21666666666665,61.1875,1018.4166666666666,63.324999999999996,101.20833333333333,58.99583333333334
2023-02-02,92.3625,58.64166666666667,1069.8333333333333,66.77916666666667,88.41666666666667,62.6
2023-02-03,103.85000000000001,65.58749999999999,1286.0833333333333,58.737500000000004,98.41666666666667,65.84583333333333
2023-02-04,143.82500000000002,93.8125,2518.7916666666665,69.79583333333333,65.5,119.17083333333333
2023-02-05,148.19166666666666,97.2375,2813.0833333333335,70.41666666666667,61.375,130.2875
2023-02-06,136.48749999999998,89.55416666666667,2914.6666666666665,67.84583333333333,67.95833333333333,114.30416666666667
2023-02-07,90.125,57.645833333333336,1306.9583333333333,53.550000000000004,76.41666666666667,52.1
2023-02-08,88.47916666666667,57.862500000000004,1310.9583333333333,55.09583333333333,61.25,67.35000000000001
2023-02-09,103.12916666666666,68.69166666666666,1637.875,55.69583333333333,60.208333333333336,84.79166666666667
2023-02-10,94.60000000000001,62.9375,1370.9166666666667,54.725,67.54166666666667,61.30416666666667
2023-02-11,104.34583333333335,70.30416666666666,1359.2083333333333,62.96666666666667,61.625,88.97500000000001
2023-02-12,93.03333333333335,62.237500000000004,611.6666666666666,55.4375,71.66666666666667,90.4875
2023-02-13,118.925,79.59166666666667,778.5416666666666,57.20416666666667,69.66666666666667,130.2125
2023-02-14,125.85833333333333,81.125,1055.3333333333333,59.479166666666664,90.91666666666667,111.625
2023-02-15,100.30833333333334,64.91666666666667,1426.4583333333333,64.6875,76.25,74.91250000000001
2023-02-16,89.85833333333333,57.79583333333333,1097.4166666666667,56.166666666666664,68.33333333333333,59.44166666666666
2023-02-17,79.0625,49.31666666666666,783.9166666666666,42.46666666666667,69.625,41.53333333333333
2023-02-18,72.35833333333333,45.574999999999996,949.6666666666666,40.012499999999996,62.333333333333336,48.19166666666666
2023-02-19,79.62916666666666,51.81666666666666,1334.9166666666667,42.4,52.708333333333336,76.40416666666667
2023-02-20,77.16250000000001,50.887499999999996,1020.0416666666666,44.395833333333336,43.625,55.137499999999996
2023-02-21,73.9375,48.9625,767.3333333333334,44.65,51.0,44.0625
2023-02-22,78.0625,52.15,809.3333333333334,47.458333333333336,60.416666666666664,40.30833333333333
2023-02-23,72.0125,46.30416666666667,631.375,45.94583333333333,70.0,31.395833333333332
2023-02-24,74.10416666666667,48.69166666666666,735.875,47.15416666666667,57.666666666666664,51.574999999999996
2023-02-25,91.12083333333334,61.40416666666667,651.0416666666666,48.9,49.375,115.93333333333334
2023-02-26,107.26666666666667,72.96666666666667,718.5416666666666,47.49166666666667,65.08333333333333,121.14583333333333
2023-02-27,96.42916666666667,65.68333333333334,716.3333333333334,48.975,67.83333333333333,113.65833333333335
