date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,ozone,sulphur_dioxide
2025-01-01,70.02499999999999,68.6375,1546.75,36.44166666666667,91.33333333333333,17.095833333333335
2025-01-02,72.94583333333334,71.92916666666666,1414.875,35.7875,97.33333333333333,21.0
2025-01-03,74.80416666666666,72.47916666666667,1552.0416666666667,36.0,99.95833333333333,27.46666666666667
2025-01-04,86.51666666666667,83.52499999999999,1544.0416666666667,38.4375,95.625,22.208333333333332
2025-01-05,87.28333333333335,84.56666666666666,1549.0416666666667,38.57083333333333,100.58333333333333,21.091666666666665
2025-01-06,83.96666666666667,81.97916666666667,1703.3333333333333,39.00833333333333,93.20833333333333,20.358333333333334
2025-01-07,77.92083333333333,76.37083333333334,1379.6666666666667,45.05833333333334,85.95833333333333,25.84166666666667
2025-01-08,73.78333333333333,72.55,1412.125,40.479166666666664,98.41666666666667,24.325
2025-01-09,69.20833333333333,67.83749999999999,1239.8333333333333,28.59166666666667,117.875,17.720833333333335
2025-01-10,59.208333333333336,57.57083333333333,1191.5416666666667,23.7625,115.45833333333333,16.895833333333332
2025-01-11,79.99166666666666,77.39166666666667,1188.4166666666667,22.675,117.0,16.154166666666665
2025-01-12,70.47500000000001,67.21249999999999,1182.5833333333333,26.854166666666668,108.08333333333333,15.191666666666668
2025-01-13,52.012499999999996,48.166666666666664,1315.25,32.949999999999996,75.54166666666667,11.1
2025-01-14,47.30833333333334,43.50833333333333,1109.25,32.28333333333333,68.16666666666667,8.875
2025-01-15,64.825,62.11666666666667,1113.625,23.59583333333333,113.25,13.370833333333332
2025-01-16,93.91250000000001,91.69583333333333,1263.1666666666667,25.4875,119.875,18.670833333333334
2025-01-17,71.72500000000001,69.99583333333334,1168.0416666666667,22.266666666666666,126.20833333333333,22.366666666666664
2025-01-18,50.5875,49.31666666666666,1099.0833333333333,23.170833333333334,120.875,15.879166666666668
2025-01-19,61.55416666666667,60.40833333333333,1265.4583333333333,25.829166666666666,123.75,21.71666666666667
2025-01-20,60.47083333333333,59.57916666666667,1498.5,35.275,102.33333333333333,19.587500000000002
2025-01-21,61.225,60.604166666666664,1625.2916666666667,44.92083333333333,82.91666666666667,20.179166666666667
2025-01-22,72.83333333333333,71.90833333333333,2127.0833333333335,50.041666666666664,85.125,27.40416666666667
2025-01-23,66.96249999999999,65.84166666666667,2042.7083333333333,48.729166666666664,77.33333333333333,23.733333333333334
2025-01-24,57.24166666666667,55.65416666666667,1586.6666666666667,48.07916666666667,68.5,21.241666666666667
2025-01-25,48.104166666666664,46.0875,980.3333333333334,44.51666666666667,60.833333333333336,20.125
2025-01-26,51.99166666666667,50.17916666666667,1558.7916666666667,38.96666666666667,58.166666666666664,16.787499999999998
2025-01-27,62.09583333333333,60.34166666666667,1357.5833333333333,40.612500000000004,64.45833333333333,21.525000000000002
2025-01-28,64.575,62.5625,701.7083333333334,30.21666666666667,79.58333333333333,11.4
2025-01-29,74.10833333333333,71.9875,963.7083333333334,35.40833333333333,84.5,14.895833333333334
2025-01-30,68.77083333333333,66.72916666666667,1051.7916666666667,35.0875,81.75,13.716666666666667
2025-01-31,40.016666666666666,38.170833333333334,620.375,30.108333333333334,84.875,10.145833333333334
2025-02-01,38.78333333333333,36.770833333333336,709.5833333333334,39.25,57.916666666666664,15.108333333333334
2025-02-02,34.708333333333336,32.9,617.1666666666666,35.24583333333333,53.708333333333336,11.454166666666666
2025-02-03,38.987500000000004,37.82083333333333,700.2916666666666,37.199999999999996,70.20833333333333,13.375
2025-02-04,46.96666666666667,45.80833333333334,761.9583333333334,41.608333333333334,63.583333333333336,15.525
2025-02-05,50.229166666666664,49.05833333333334,703.3333333333334,47.12083333333334,61.916666666666664,15.445833333333333
2025-02-06,46.166666666666664,45.00416666666666,562.7083333333334,34.21666666666667,62.541666666666664,10.691666666666668
2025-02-07,61.854166666666664,60.3125,894.9166666666666,41.1,69.70833333333333,18.7375
2025-02-08,74.46249999999999,72.74583333333334,1710.0416666666667,44.51666666666667,70.83333333333333,16.795833333333334
2025-02-09,74.97083333333333,73.35416666666667,1619.0,42.291666666666664,63.333333333333336,21.583333333333332
2025-02-10,76.60833333333333,74.17083333333333,1397.9166666666667,38.4375,72.70833333333333,19.258333333333333
2025-02-11,49.7125,46.21666666666667,697.375,28.675,85.20833333333333,10.508333333333335
2025-02-12,36.84166666666667,33.52916666666667,525.5833333333334,27.724999999999998,74.5,9.525
2025-02-13,33.954166666666666,31.358333333333334,463.5833333333333,26.333333333333332,71.79166666666667,10.179166666666667
2025-02-14,35.479166666666664,33.21666666666667,911.0,29.441666666666666,81.91666666666667,12.966666666666667
2025-02-15,47.65833333333333,44.57916666666667,985.7916666666666,35.55833333333333,74.58333333333333,15.8125
2025-02-16,51.12916666666666,47.237500000000004,675.2916666666666,37.074999999999996,65.125,16.483333333333334
2025-02-17,46.15416666666667,40.425000000000004,544.4583333333334,26.816666666666666,72.25,9.233333333333333
2025-02-18,42.15833333333333,37.083333333333336,461.4583333333333,23.0,72.91666666666667,8.816666666666666
2025-02-19,39.80416666666667,35.13333333333333,453.25,25.145833333333332,65.75,9.158333333333333
2025-02-20,35.137499999999996,28.866666666666664,471.0833333333333,22.941666666666666,66.20833333333333,8.775
2025-02-21,42.833333333333336,35.8,567.8333333333334,29.816666666666666,58.416666666666664,12.929166666666667
2025-02-22,45.925000000000004,38.87083333333333,487.7916666666667,26.670833333333334,61.541666666666664,9.316666666666666
2025-02-23,41.4125,35.520833333333336,771.4166666666666,28.545833333333334,70.70833333333333,10.475
2025-02-24,48.79583333333333,42.95416666666667,1428.7916666666667,33.55833333333333,69.66666666666667,10.520833333333334
2025-02-25,51.86666666666667,43.45416666666667,1198.4166666666667,30.6875,67.79166666666667,10.362499999999999
2025-02-26,48.6625,41.77916666666667,1146.375,31.870833333333334,72.58333333333333,10.425
2025-02-27,54.875,48.22083333333333,1185.5416666666667,35.020833333333336,83.29166666666667,15.245833333333332
2025-02-28,65.19166666666666,55.979166666666664,1802.9166666666667,39.612500000000004,72.375,19.974999999999998
2025-03-01,59.90416666666667,52.104166666666664,1201.5416666666667,39.583333333333336,79.20833333333333,19.641666666666666
2025-03-02,29.974999999999998,26.770833333333332,469.1666666666667,25.916666666666668,66.83333333333333,8.533333333333333
2025-03-03,29.125,26.224999999999998,462.25,26.8625,58.625,10.054166666666667
2025-03-04,39.666666666666664,36.07083333333333,1144.5,38.604166666666664,56.0,12.3125
2025-03-05,44.35,38.90416666666667,597.0416666666666,36.766666666666666,63.708333333333336,12.1
2025-03-06,45.09166666666667,35.53333333333333,1213.5416666666667,30.025000000000002,99.83333333333333,10.904166666666667
2025-03-07,67.325,53.03333333333333,960.6666666666666,39.112500000000004,103.91666666666667,22.195833333333336
2025-03-08,50.86666666666667,41.72083333333333,485.875,24.6875,80.75,10.200000000000001
2025-03-09,52.104166666666664,44.67083333333333,1203.875,32.604166666666664,73.625,16.116666666666667
2025-03-10,52.62083333333334,44.0625,1193.375,30.3875,79.375,10.566666666666666
2025-03-11,31.979166666666668,28.816666666666666,984.5833333333334,36.266666666666666,62.458333333333336,12.754166666666668
2025-03-12,29.28333333333333,25.808333333333334,446.2083333333333,29.675,60.666666666666664,11.458333333333334
2025-03-13,28.212500000000002,25.004166666666666,427.7916666666667,22.96666666666667,69.625,8.829166666666667
2025-03-14,27.15416666666667,22.958333333333332,417.125,21.429166666666664,59.166666666666664,7.479166666666667
2025-03-15,24.416666666666668,18.791666666666668,417.125,21.833333333333332,53.375,6.8500000000000005
2025-03-16,24.795833333333334,20.837500000000002,440.625,25.441666666666666,56.0,7.479166666666667
2025-03-17,20.183333333333334,16.958333333333332,396.5416666666667,21.891666666666666,52.541666666666664,6.183333333333334
2025-03-18,16.058333333333334,13.825000000000001,366.0833333333333,20.441666666666666,40.041666666666664,7.020833333333333
2025-03-19,16.304166666666667,13.570833333333333,347.9583333333333,18.724999999999998,40.333333333333336,7.345833333333334
2025-03-20,17.133333333333333,14.383333333333333,360.7083333333333,19.020833333333332,46.291666666666664,7.033333333333334
2025-03-21,19.575,16.308333333333334,366.6666666666667,18.683333333333334,56.833333333333336,6.554166666666667
2025-03-22,26.229166666666668,22.0125,482.1666666666667,21.429166666666664,55.625,8.404166666666667
2025-03-23,38.083333333333336,32.391666666666666,806.1666666666666,24.879166666666666,53.666666666666664,14.354166666666666
2025-03-24,40.275,34.166666666666664,1050.125,30.320833333333336,55.541666666666664,17.3
2025-03-25,36.80416666666667,31.266666666666666,672.25,33.666666666666664,55.375,19.345833333333335
2025-03-26,39.545833333333334,33.80833333333333,495.0416666666667,22.933333333333334,72.16666666666667,9.158333333333333
2025-03-27,45.987500000000004,39.80833333333333,461.5416666666667,22.3875,86.54166666666667,9.570833333333333
2025-03-28,38.9,33.4,485.7916666666667,22.47083333333333,76.45833333333333,7.529166666666666
2025-03-29,44.675000000000004,38.025,493.4583333333333,23.9375,85.0,8.608333333333333
2025-03-30,50.50416666666666,39.99583333333333,458.5833333333333,23.90416666666667,78.79166666666667,8.754166666666666
2025-03-31,63.50416666666667,49.81666666666666,412.5416666666667,20.224999999999998,71.25,9.058333333333334
2025-04-01,38.270833333333336,30.895833333333332,405.5,18.279166666666665,68.625,7.645833333333333
2025-04-02,26.729166666666668,21.575,405.25,20.683333333333334,59.0,8.129166666666666
2025-04-03,27.808333333333334,22.625,587.4166666666666,23.604166666666668,47.666666666666664,10.795833333333334
2025-04-04,36.7875,31.84166666666667,595.4583333333334,33.545833333333334,52.458333333333336,20.545833333333334
2025-04-05,37.800000000000004,34.233333333333334,438.5833333333333,33.97083333333333,58.916666666666664,16.658333333333335
2025-04-06,25.0125,22.491666666666664,391.9583333333333,24.708333333333332,56.0,10.316666666666666
2025-04-07,19.108333333333334,16.55,481.9166666666667,21.5625,35.833333333333336,11.070833333333333
2025-04-08,19.429166666666667,16.504166666666666,1112.125,20.650000000000002,45.083333333333336,9.958333333333334
2025-04-09,13.424999999999999,11.387500000000001,739.4583333333334,18.866666666666667,45.166666666666664,7.375
2025-04-10,20.099999999999998,17.783333333333335,808.1666666666666,29.425,46.0,13.075000000000001
2025-04-11,36.262499999999996,31.162499999999998,618.2083333333334,33.3125,76.29166666666667,13.804166666666667
2025-04-12,47.30833333333334,39.38333333333333,494.5,25.333333333333332,119.16666666666667,13.758333333333333
2025-04-13,49.5625,40.074999999999996,818.0833333333334,34.375,97.70833333333333,14.941666666666668
2025-04-14,50.9125,41.35,671.25,29.666666666666668,102.04166666666667,13.108333333333334
2025-04-15,47.10833333333333,35.291666666666664,468.5833333333333,25.204166666666666,81.75,10.929166666666667
2025-04-16,55.0375,40.737500000000004,464.5416666666667,34.795833333333334,58.958333333333336,12.633333333333333
2025-04-17,41.958333333333336,27.858333333333334,358.5416666666667,17.333333333333332,71.20833333333333,6.529166666666666
2025-04-18,34.6625,22.75,321.9166666666667,14.125,66.66666666666667,6.0125
2025-04-19,41.0375,29.691666666666666,324.0416666666667,14.808333333333332,75.0,6.2749999999999995
2025-04-20,46.12083333333334,35.78333333333333,351.2916666666667,15.145833333333334,86.70833333333333,6.8625
2025-04-21,44.895833333333336,33.63333333333333,369.6666666666667,15.7875,70.04166666666667,6.55
2025-04-22,39.94166666666667,29.516666666666666,344.125,16.704166666666666,70.29166666666667,6.641666666666667
2025-04-23,31.479166666666668,21.508333333333336,333.3333333333333,14.9125,62.416666666666664,6.458333333333333
2025-04-24,23.337500000000002,16.595833333333335,316.0416666666667,13.5,62.458333333333336,5.991666666666667
2025-04-25,21.679166666666664,17.083333333333332,286.125,14.362499999999999,60.541666666666664,6.325
2025-04-26,20.320833333333333,16.120833333333334,277.875,13.5375,57.583333333333336,6.283333333333332
2025-04-27,21.6375,17.958333333333332,326.0,20.216666666666665,44.625,10.991666666666667
2025-04-28,16.533333333333335,13.408333333333333,297.9166666666667,17.0625,39.708333333333336,7.5
2025-04-29,16.033333333333335,13.049999999999999,308.0833333333333,17.912499999999998,39.916666666666664,7.8125
2025-04-30,25.2,20.258333333333333,382.625,22.96666666666667,36.583333333333336,12.341666666666667
2025-05-01,36.791666666666664,27.40416666666667,1014.0833333333334,25.516666666666666,38.291666666666664,13.941666666666668
2025-05-02,42.30416666666667,32.512499999999996,1160.125,33.9625,42.958333333333336,17.208333333333332
2025-05-03,30.833333333333332,23.15833333333333,525.4166666666666,25.21666666666667,52.125,8.608333333333333
2025-05-04,35.59583333333333,28.854166666666668,521.8333333333334,29.120833333333334,76.95833333333333,10.883333333333333
2025-05-05,33.375,27.97083333333333,423.0833333333333,21.583333333333332,84.5,10.995833333333332
2025-05-06,39.854166666666664,32.15833333333333,444.5,24.8125,84.16666666666667,9.200000000000001
2025-05-07,38.199999999999996,30.708333333333332,491.5416666666667,26.329166666666666,86.20833333333333,10.633333333333333
2025-05-08,34.25416666666667,28.104166666666668,469.3333333333333,24.958333333333332,78.79166666666667,9.625
2025-05-09,43.387499999999996,36.85,507.5833333333333,29.4375,91.29166666666667,13.783333333333333
2025-05-10,36.37083333333333,29.191666666666666,440.0833333333333,22.22083333333333,74.66666666666667,10.05
2025-05-11,42.266666666666666,35.37083333333333,437.5416666666667,22.041666666666668,91.58333333333333,11.091666666666667
2025-05-12,47.35833333333333,41.5625,433.25,23.291666666666668,99.625,12.35
2025-05-13,49.270833333333336,41.233333333333334,456.9583333333333,28.195833333333336,75.625,11.604166666666666
2025-05-14,42.09166666666667,35.13333333333333,464.125,28.516666666666666,71.95833333333333,12.391666666666666
2025-05-15,36.854166666666664,32.858333333333334,563.75,30.8875,65.08333333333333,10.354166666666666
2025-05-16,31.558333333333334,28.520833333333332,481.0,24.579166666666666,89.83333333333333,8.704166666666667
2025-05-17,36.208333333333336,31.2,957.625,27.508333333333336,55.333333333333336,14.5
2025-05-18,30.316666666666666,26.375,1824.9583333333333,28.3,36.916666666666664,15.283333333333333
2025-05-19,14.333333333333334,12.362499999999999,925.75,21.395833333333332,35.958333333333336,6.8374999999999995
2025-05-20,14.112499999999999,12.475,1071.7916666666667,24.429166666666664,55.791666666666664,7.570833333333333
2025-05-21,19.5125,17.912499999999998,1176.0416666666667,31.458333333333332,56.041666666666664,12.779166666666667
2025-05-22,22.7625,21.441666666666666,718.3333333333334,34.75,57.333333333333336,13.9625
2025-05-23,37.31666666666667,31.083333333333332,559.375,31.479166666666668,87.16666666666667,11.841666666666667
2025-05-24,36.0375,24.875,401.4166666666667,20.8875,82.875,9.054166666666667
2025-05-25,25.333333333333332,23.141666666666666,1135.5,31.670833333333334,74.5,13.237499999999999
2025-05-26,26.879166666666666,24.304166666666664,905.5833333333334,28.650000000000002,78.41666666666667,14.174999999999999
2025-05-27,42.045833333333334,40.791666666666664,1318.1666666666667,38.40416666666667,94.45833333333333,20.079166666666666
2025-05-28,38.03333333333333,37.391666666666666,961.2083333333334,48.37083333333334,53.958333333333336,13.104166666666666
2025-05-29,45.88333333333333,43.725,565.9166666666666,30.599999999999998,76.0,7.908333333333334
2025-05-30,48.43333333333334,40.266666666666666,437.7916666666667,18.275000000000002,105.95833333333333,10.7875
2025-05-31,73.04583333333333,51.525,545.25,26.391666666666666,83.20833333333333,12.325000000000001
2025-06-01,69.33749999999999,45.333333333333336,424.5833333333333,26.416666666666668,89.45833333333333,9.054166666666667
2025-06-02,37.34583333333333,25.333333333333332,352.375,16.025000000000002,89.875,6.7875000000000005
2025-06-03,33.34166666666667,23.229166666666668,328.4583333333333,15.929166666666667,94.75,7.829166666666667
2025-06-04,40.88333333333333,27.9375,376.5,19.5625,92.95833333333333,8.366666666666667
2025-06-05,68.24166666666666,43.7125,636.375,27.945833333333336,98.20833333333333,13.0625
2025-06-06,62.979166666666664,41.199999999999996,761.5833333333334,27.575,88.16666666666667,11.820833333333333
2025-06-07,60.29583333333333,41.93333333333333,484.0833333333333,24.729166666666668,91.29166666666667,10.983333333333334
2025-06-08,58.49583333333334,44.675000000000004,511.25,31.891666666666666,91.08333333333333,10.920833333333334
2025-06-09,72.37083333333334,50.29583333333333,626.3333333333334,23.641666666666666,114.58333333333333,11.387500000000001
2025-06-10,95.375,60.55833333333334,1162.5833333333333,51.44166666666666,71.04166666666667,15.466666666666667
2025-06-11,53.083333333333336,37.854166666666664,1578.7916666666667,44.42083333333333,96.125,18.849999999999998
2025-06-12,56.166666666666664,45.0375,1065.125,38.35,96.54166666666667,21.616666666666664
2025-06-13,44.525,33.391666666666666,614.8333333333334,27.854166666666668,86.20833333333333,11.2875
2025-06-14,23.7,20.491666666666667,466.9166666666667,20.304166666666667,82.83333333333333,8.433333333333334
2025-06-15,20.091666666666665,17.866666666666667,336.25,17.6125,77.875,8.595833333333333
2025-06-16,15.620833333333332,13.779166666666667,288.375,14.158333333333333,78.20833333333333,7.770833333333333
2025-06-17,25.099999999999998,17.849999999999998,300.5833333333333,15.120833333333332,77.0,7.383333333333333
2025-06-18,31.2,21.4875,292.5416666666667,13.979166666666666,85.66666666666667,7.425
2025-06-19,24.8875,18.145833333333332,297.5,13.729166666666666,78.95833333333333,7.595833333333334
2025-06-20,28.875,19.558333333333334,307.3333333333333,15.929166666666667,71.0,7.454166666666667
2025-06-21,27.40416666666667,19.570833333333333,354.0,15.533333333333333,75.95833333333333,8.945833333333333
2025-06-22,34.9375,22.3125,754.625,20.120833333333334,64.95833333333333,8.058333333333334
2025-06-23,29.78333333333333,20.837500000000002,362.0,21.029166666666665,51.208333333333336,6.320833333333333
2025-06-24,20.779166666666665,15.991666666666667,325.875,16.98333333333333,51.666666666666664,6.479166666666667
2025-06-25,17.783333333333335,15.008333333333333,344.375,20.458333333333332,46.875,6.2250000000000005
2025-06-26,21.458333333333332,16.283333333333335,348.2916666666667,16.533333333333335,57.458333333333336,8.045833333333333
2025-06-27,40.675000000000004,23.566666666666666,370.0833333333333,18.129166666666666,69.0,8.299999999999999
2025-06-28,38.166666666666664,23.020833333333332,332.0416666666667,17.224999999999998,67.125,7.6499999999999995
2025-06-29,45.15,27.520833333333332,389.2916666666667,22.891666666666666,50.916666666666664,6.2124999999999995
2025-06-30,25.96666666666667,17.587500000000002,326.875,16.520833333333332,52.666666666666664,5.554166666666667
2025-07-01,17.691666666666666,13.5625,304.0,16.666666666666668,45.208333333333336,5.745833333333334
2025-07-02,15.995833333333332,12.920833333333334,311.5,19.045833333333334,40.833333333333336,5.375
2025-07-03,21.020833333333332,15.491666666666667,307.0,16.675,54.416666666666664,7.233333333333333
2025-07-04,21.995833333333334,16.837500000000002,308.8333333333333,15.375,60.833333333333336,6.970833333333334
2025-07-05,23.516666666666666,17.208333333333332,309.0,19.425,47.333333333333336,5.591666666666666
2025-07-06,28.370833333333334,17.55,283.4166666666667,15.3125,58.666666666666664,6.329166666666667
2025-07-07,27.912499999999998,17.0125,270.9583333333333,12.920833333333334,62.625,5.929166666666667
2025-07-08,42.92083333333333,24.40416666666667,274.2083333333333,13.283333333333333,67.75,6.633333333333333
2025-07-09,41.375,23.833333333333332,291.2916666666667,13.637500000000001,71.95833333333333,6.858333333333333
2025-07-10,28.737499999999997,20.991666666666667,322.75,16.5125,71.58333333333333,7.729166666666667
2025-07-11,51.0375,35.69166666666667,404.5,27.875,69.375,9.558333333333334
2025-07-12,54.04583333333333,35.887499999999996,400.2916666666667,25.53333333333333,61.166666666666664,8.541666666666666
2025-07-13,52.979166666666664,38.295833333333334,412.375,31.329166666666666,54.666666666666664,10.858333333333334
2025-07-14,37.395833333333336,26.900000000000002,417.2083333333333,25.59166666666667,55.875,9.395833333333334
2025-07-15,37.483333333333334,26.3125,379.0416666666667,22.075,63.583333333333336,7.958333333333333
2025-07-16,32.954166666666666,27.150000000000002,357.5833333333333,22.9375,64.20833333333333,8.404166666666667
2025-07-17,29.395833333333332,23.679166666666664,445.875,23.729166666666668,51.083333333333336,8.6875
2025-07-18,27.295833333333334,22.974999999999998,463.4583333333333,24.541666666666668,51.25,12.741666666666667
2025-07-19,30.195833333333336,26.870833333333334,1049.125,30.5125,59.958333333333336,14.833333333333334
2025-07-20,30.958333333333332,29.712500000000002,2043.0833333333333,36.295833333333334,65.79166666666667,17.595833333333335
2025-07-21,30.254166666666666,29.675,1691.5833333333333,42.24166666666667,55.458333333333336,17.883333333333333
2025-07-22,38.354166666666664,36.00833333333333,1271.7083333333333,36.604166666666664,50.333333333333336,19.866666666666667
2025-07-23,22.27916666666667,21.191666666666666,516.875,22.883333333333336,61.458333333333336,8.329166666666667
2025-07-24,12.833333333333334,11.920833333333334,335.0,19.720833333333335,44.041666666666664,6.2375
2025-07-25,11.525,10.4125,299.9583333333333,16.025000000000002,45.041666666666664,6.783333333333334
2025-07-26,10.441666666666666,9.3875,258.3333333333333,12.504166666666668,55.541666666666664,6.945833333333333
2025-07-27,16.379166666666666,12.558333333333332,266.1666666666667,13.1625,56.291666666666664,7.029166666666666
2025-07-28,26.795833333333334,17.8625,317.3333333333333,16.650000000000002,50.416666666666664,5.904166666666666
2025-07-29,22.65416666666667,15.366666666666667,314.8333333333333,16.891666666666666,48.5,6.4375
2025-07-30,25.3875,16.329166666666666,285.375,14.645833333333334,59.083333333333336,6.1499999999999995
2025-07-31,34.35,22.075,357.0,17.04583333333333,66.29166666666667,7.2124999999999995
2025-08-01,44.14166666666667,31.125,434.4166666666667,23.791666666666668,67.375,10.370833333333334
2025-08-02,54.525,35.449999999999996,427.3333333333333,23.087500000000002,67.0,8.65
2025-08-03,49.81666666666666,34.425000000000004,517.7916666666666,23.724999999999998,80.20833333333333,9.512500000000001
2025-08-04,48.041666666666664,33.916666666666664,454.4166666666667,27.662499999999998,65.20833333333333,11.354166666666666
2025-08-05,49.84166666666667,33.86666666666667,461.625,25.133333333333336,47.708333333333336,10.225
2025-08-06,39.5375,28.333333333333332,391.0833333333333,19.266666666666666,35.583333333333336,8.7125
2025-08-07,30.97083333333333,25.34583333333333,456.5833333333333,23.599999999999998,52.375,9.508333333333333
2025-08-08,30.766666666666666,26.775000000000002,658.5416666666666,29.55,53.625,11.916666666666666
2025-08-09,25.504166666666666,23.59166666666667,710.1666666666666,29.087500000000002,44.875,11.525
2025-08-10,22.90833333333333,22.09583333333333,539.3333333333334,21.316666666666666,81.45833333333333,10.625
2025-08-11,27.933333333333334,27.304166666666664,461.9583333333333,22.070833333333336,85.79166666666667,12.283333333333333
2025-08-12,41.387499999999996,40.3375,1294.3333333333333,34.7875,81.75,18.037499999999998
2025-08-13,37.90416666666667,36.454166666666666,1419.6666666666667,31.712500000000002,63.666666666666664,15.487499999999999
2025-08-14,22.483333333333334,21.65416666666667,885.25,29.037499999999998,51.666666666666664,15.5875
2025-08-15,19.966666666666665,19.1875,384.125,18.224999999999998,71.75,9.612499999999999
2025-08-16,24.554166666666664,24.0625,763.2916666666666,31.804166666666664,54.041666666666664,14.579166666666666
